,0
0,50.0
1,50.0
2,50.0
3,50.0
4,50.0
5,50.0
6,50.0
7,50.0
8,50.0
9,50.0
10,50.0
11,50.0
12,50.0
13,50.0
14,50.0
15,50.0
16,50.0
17,50.0
18,50.0
19,50.0
20,50.0
21,50.0
22,50.0
23,50.0
24,50.0
25,50.0
26,50.0
27,50.0
28,50.0
29,50.0
30,50.0
31,50.0
32,50.0
33,50.0
34,50.0
35,50.0
36,50.0
37,50.0
38,50.0
39,50.0
40,50.0
41,50.0
42,50.0
43,50.0
44,50.0
45,50.0
46,50.0
47,50.0
48,50.0
49,50.0
50,50.0
51,50.0
52,50.0
53,50.0
54,50.0
55,50.0
56,50.0
57,50.0
58,50.0
59,50.0
60,50.0
61,50.0
62,50.0
63,50.0
64,50.0
65,50.0
66,50.0
67,50.0
68,50.0
69,50.0
70,50.0
71,50.0
72,50.0
73,50.0
74,50.0
75,50.0
76,50.0
77,50.0
78,50.0
79,50.0
80,50.0
81,50.0
82,50.0
83,50.0
84,50.0
85,50.0
86,50.0
87,50.0
88,50.0
89,50.0
90,50.0
91,50.0
92,50.0
93,50.0
94,50.0
95,50.0
96,50.0
97,50.0
98,50.0
99,50.0
100,50.0
101,50.0
102,50.0
103,50.0
104,50.0
105,50.0
106,50.0
107,49.976105610561056
108,49.98813390761106
109,50.01410364371106
110,50.06177004326106
111,50.12252396726106
112,50.19934945061107
113,50.285975120511054
114,50.39423679326106
115,50.512054843611054
116,50.64695001941105
117,50.78748313136106
118,50.946640214061055
119,51.11926278341106
120,51.30762094571105
121,51.504231282711046
122,51.71655738131105
123,51.93913395476104
124,52.17159353981104
125,52.41346718336104
126,52.66251977561104
127,52.91485620611105
128,53.177471108661045
129,53.44552096766104
130,53.72052463121104
131,54.00311086976104
132,54.28811886611105
133,54.58657718396104
134,54.89170466816105
135,55.19599340291105
136,55.48455471056104
137,55.762982198361044
138,56.037675559611046
139,56.310182806161045
140,56.55067058831105
141,56.80821683111105
142,57.04338047906104
143,57.260439271011045
144,57.47751089501105
145,57.705808229661045
146,57.94992748196105
147,58.205279444211044
148,58.463547781461045
149,58.72448401856104
150,58.98410322071105
151,59.24317297781104
152,59.49802915631104
153,59.74908704801103
154,59.99922686486103
155,60.24208624316103
156,60.47713440266104
157,60.705670880061035
158,60.92535324296103
159,61.13315196101104
160,61.32754118681103
161,61.522293209661036
162,61.69232137181103
163,61.85522308001104
164,62.01108115931103
165,62.142472018911036
166,62.266507780761025
167,62.38187957576103
168,62.489316497661044
169,62.587107217611035
170,62.673482079261035
171,62.74959830021104
172,62.79457346891103
173,62.82398219441103
174,62.83379287991103
175,62.83410784841104
176,62.83410784841104
177,62.83410784841104
178,62.83410784841104
179,62.83410784841104
180,62.83410784841104
181,62.83410784841104
182,62.83410784841104
183,62.83410784841104
184,62.83410784841104
185,62.83410784841104
186,62.83410784841104
187,62.83410784841104
188,62.83410784841104
189,62.83410784841104
190,62.83410784841104
191,62.24175261288748
192,61.634974935119715
193,61.02221165879208
194,60.402106648291024
195,59.7761630539316
196,59.144335871213315
197,58.51093053067926
198,57.87593503112931
199,57.24274871249745
200,56.60963140076628
201,55.97872831045725
202,55.34777721534774
203,54.72239167679388
204,54.09818825645185
205,53.474221859812175
206,52.851347572383446
207,52.22836227385359
208,51.60857229485568
209,50.780390476673865
210,49.95273971159735
211,49.12554199182538
212,48.299343371963396
213,47.47307274490068
214,46.6480142390501
215,45.823195757201916
216,44.997864224048605
217,44.17226266389259
218,43.34652909053525
219,42.52104154178038
220,41.69442287991419
221,40.86755219284548
222,40.039319369563145
223,39.21032146977317
224,38.380768514477644
225,37.55002143977018
226,36.71828726635283
227,36.71828726635283
228,36.71828726635283
229,36.71828726635283
230,36.71828726635283
231,36.71828726635283
232,36.71828726635283
233,36.71828726635283
234,36.71828726635283
235,36.71828726635283
236,36.71828726635283
237,36.71828726635283
238,36.71828726635283
239,36.71828726635283
240,36.71828726635283
241,36.71828726635283
242,36.71828726635283
243,36.71828726635283
244,36.71828726635283
245,36.71828726635283
246,36.71828726635283
247,36.71828726635283
248,36.71828726635283
249,36.71828726635283
250,36.71828726635283
251,36.71828726635283
252,36.71828726635283
253,36.71828726635283
254,36.71828726635283
255,36.71828726635283
256,36.71828726635283
257,36.71828726635283
258,36.71828726635283
259,36.71828726635283
260,36.71828726635283
261,36.71828726635283
262,36.71828726635283
263,36.71828726635283
264,36.71828726635283
265,36.71828726635283
266,36.71828726635283
267,36.71828726635283
268,36.71828726635283
269,36.71828726635283
270,36.71828726635283
271,36.71828726635283
272,36.71828726635283
273,36.71828726635283
274,36.71828726635283
275,36.71828726635283
276,36.71828726635283
277,36.71828726635283
278,36.71828726635283
279,36.71828726635283
280,36.71828726635283
281,36.71828726635283
282,36.71828726635283
283,36.71828726635283
284,36.71828726635283
285,36.71828726635283
286,36.71828726635283
