일시,출력_AC
2023-06-23 21:20:00,54.3499984741211
2023-06-23 21:25:00,59.3800010681152
2023-06-23 21:30:00,58.6599998474121
2023-06-23 21:35:00,54.3300018310547
2023-06-23 21:40:00,53.4500007629395
2023-06-23 21:45:00,54.2099990844727
2023-06-23 21:50:00,54.3400001525879
2023-06-23 21:55:00,53.6100006103516
2023-06-23 22:00:00,52.6699981689453
2023-06-23 22:05:00,51.9099998474121
2023-06-23 22:10:00,50.8499984741211
2023-06-23 22:15:00,49.2099990844727
2023-06-23 22:20:00,28.9699993133545
2023-06-23 22:25:00,45.7099990844727
2023-06-23 22:30:00,47.3199996948242
2023-06-23 22:35:00,35.0900001525879
2023-06-23 22:40:00,47.2299995422363
2023-06-23 22:45:00,48.5999984741211
2023-06-23 22:50:00,48.2099990844727
2023-06-23 22:55:00,42.9599990844727
2023-06-23 23:00:00,41.3499984741211
2023-06-23 23:05:00,43.0400009155273
2023-06-23 23:10:00,37.8499984741211
2023-06-23 23:15:00,37.3199996948242
2023-06-23 23:20:00,36.6100006103516
2023-06-23 23:25:00,34.689998626709
2023-06-23 23:30:00,34.4300003051758
2023-06-23 23:35:00,34.4799995422363
2023-06-23 23:40:00,32.9300003051758
2023-06-23 23:45:00,23.75
2023-06-23 23:50:00,26.7600002288818
2023-06-23 23:55:00,28.1900005340576
