Cost
11550851.02975517
11559134.148993371
11554620.08970121
11550559.013152514
11550982.149863027
11549414.17352942
11539235.643188426
11532803.497051466
11538429.236632233
11553301.052104713
11571343.780398887
11542636.983796848
11551310.173834564
11542632.29051973
11515284.102657324
11533760.033990711
11550710.685498508
11545398.797001712
11567604.051138125
11533022.335580874
11533385.88223701
11540923.996279756
11539926.24182419
11556182.297003385
11529649.498623205
11539739.880090319
11544967.898020182
11541352.796595737
11520827.922256881
11539645.116513463
11542347.081692582
11544124.209610993
11541887.785286518
11543406.740924928
11526336.64214005
11538328.368666349
11537254.377578275
11522887.17335688
11548162.990027599
11541411.651363002
11551784.329217585
11532773.820206063
11526657.254076757
11524936.64325597
11522701.735028345
11531134.933235677
11534790.363857055
11536138.522093188
11530558.417004088
11525268.263707682
11541340.242702963
11542622.062248452
11530685.290990578
11510499.370244453
11523846.685609603
11539702.535715368
11524886.437858367
11533324.09028671
11525490.406878274
11523768.48427443
11511918.386331711
11513964.906022968
11542630.743858162
11539392.125647286
11516114.026510498
11525702.12754242
11520473.714902423
11542572.845362417
11535791.447512595
11520471.884378208
11526688.011289243
11505389.981479771
11521100.551736098
11519042.827278364
11498208.668060336
11527383.129779108
11517620.758926572
11520053.993731974
11513819.581447361
11512471.092283485
11526028.16412111
11537305.046297092
11519781.35514592
11531264.09133619
11513447.54102777
11517593.342342045
11507262.880623681
11527693.184365805
11519184.249142898
11504933.428859605
11500463.195613842
11510483.687457394
11509725.288069848
11531729.118441151
11511635.534694515
11515949.859450156
11504585.996031387
11510162.456276499
11512370.64031074
11509952.74570348
11496484.824271293
11528669.750231843
11514131.22669211
11524069.530282464
11504858.477426292
11516577.351670451
11496747.76980646
11500862.987214481
11513464.956324475
11507319.463116001
11512685.220516091
11510865.546371415
11502068.491615929
11489490.2849266
11513678.16861874
11514274.663839035
11489867.704129526
11512725.527961811
11495691.552953977
11521587.773622347
11511838.014504423
11488322.90785703
11501769.70884776
11491407.70481916
11511672.941076076
11498313.534301894
11494108.808890827
11496060.302415816
11519564.925829073
11507938.376581216
11515857.121088844
11490362.109403908
11511860.707235094
11506876.16922437
11500619.177570932
11490079.88610408
11482765.975367434
11498266.985068364
11491448.55812413
11500879.668285878
11514960.483553652
11493220.330141198
11498568.618570028
11492902.79513829
11513336.07212111
11501463.277930526
11483506.422775988
11509613.440874318
11476165.97723705
11491377.948530257
11491013.203776414
11495108.345062997
11499334.328830013
11483334.108757328
11493031.819829961
11492258.171706978
11503901.034197472
11490298.252114896
11480295.16084932
11496561.233583983
11506608.919961989
11488556.80261209
11496672.782611985
11488107.76805794
11477032.744448557
11476302.748277532
11491570.399172235
11500629.170086663
11487811.498240314
11488701.550376985
11458995.274418896
11481653.339192485
11497926.045635413
11479594.698320858
11492174.045796372
11478466.883702159
11471939.265111372
11495652.968071265
11477111.255163172
11483128.765990114
11487721.169123456
11484585.257159779
11496705.740786124
11492275.513298847
11474573.98689855
11480538.246503286
11490992.441969529
11479206.78545803
11477628.351866765
11472194.287700592
11478011.794340206
11477155.43579222
11501289.308237515
11473594.754160944
11463132.165297747
11453023.434746016
11462243.281692872
11466404.578848522
11479233.551178807
11477447.089002874
11467801.523011725
11459355.018983053
11477919.930470424
11468099.784488311
11495904.193718437
11500371.511501566
11474928.667010132
11462495.313492682
11474196.040345896
11473531.77468686
11483894.860397073
11485577.403534105
11475086.670709658
11458326.665994095
11472248.283275317
11468577.727442276
11466301.006069569
11465970.37767604
11466508.871602906
11471921.341186319
11468194.482016081
11469788.77943585
11474212.530461108
11473233.559249578
11470851.04797844
11456094.216159558
11472059.137399929
11464251.003859058
11467784.319217583
11463483.02745303
11454928.365891818
11453602.910056585
11443874.793560125
11449133.606810264
11466112.751345875
11464116.021763528
11459780.738143574
11461652.477263022
11467171.12586556
11454625.330319863
11481539.703083687
11493093.830092205
11446134.264380667
11457987.606273036
11472584.614592902
11451944.786168441
11455761.627302414
11457922.116786635
11454865.14514573
11461216.323797274
11438529.89621376
11452342.10311072
11452228.468495319
11473914.68027634
11457955.574783577
11456718.321224261
11450818.712270478
11459634.766610004
11453342.290907092
11455373.635027196
11453069.705381487
11469018.384408507
11440808.850988034
11449435.936668746
11433305.942412803
11451944.308582341
11453384.353401428
11454446.743444828
11447301.545720674
11433785.175744861
11450468.621709019
11463828.926832926
11472107.703905612
11455571.392611433
11452735.011885889
11445288.601465642
11441475.340379542
11449123.275508199
11449560.168695616
11430042.26523334
11445237.032870334
11446271.330329416
11450371.145302767
11452090.005444108
11448187.595643956
11455094.512101796
11455661.939357951
11434446.613374602
11456231.680911934
11453015.298369013
11434442.334115243
11439137.917506583
11442331.332124637
11448184.139988203
11430788.496686421
11430647.272904651
11439331.508724816
11447418.467972446
11436599.635474915
11449792.566964515
11457864.623062573
11428815.602058344
11431874.632336933
11423769.764066592
11444782.56202142
11447700.554800224
11445044.633125763
11428046.23170747
11414964.28897665
11428090.802075546
11439752.031433236
11441397.757407974
11428647.872397745
11438361.43027905
11430620.109347561
11437010.695194941
11445561.937610038
11430157.040056018
11423893.601035282
11424319.09960843
11428033.104315698
11433048.937094072
11417209.967343945
11434076.184589984
11435388.14432742
11429148.95275855
11415539.468532654
11421820.719991272
11425051.636205046
11435670.707472766
11434709.502547195
11431286.98941446
11436911.942586286
11409879.745688448
11441659.783356545
11409321.05182253
11426798.481344417
11417607.639525533
11415791.180223973
11407095.547644729
11444746.575126564
11432934.878782824
11430222.318295969
11428707.827471774
11423152.364989795
11411720.923497941
11429488.04976923
11408641.333794007
11411787.250085339
11440780.786512617
11408279.59069524
11439226.734464167
11445290.46861352
11412455.521769347
11425890.72322499
11428754.597321307
11415776.607449336
11431666.264817184
11422191.648277842
11414694.31803877
11418026.98962516
11433495.890039347
11413869.917161975
11429465.999342443
11407172.301489985
11412485.551568568
11404497.999544324
11402625.876873298
11415738.29468126
11413333.237709759
11417761.981661575
11426187.794228323
11430501.989623316
11407110.57585135
11419972.04865478
11402552.946702804
11409358.16873447
11405857.004720548
11425232.44488394
11396525.758278776
11416826.807003863
11408740.32446566
11414878.463268587
11407269.769450158
11393633.371031947
11414677.961875424
11403485.219388787
11410131.585783629
11413487.442347523
11410434.79423417
11419087.42446356
11410523.687154884
11385823.261326237
11401644.663884066
11404954.677250536
11431127.168751508
11409413.882662483
11404589.405052174
11397731.414284144
11402803.110195402
11412550.095112225
11410525.488236617
11387945.083175689
11395630.29647744
11399432.649026062
11402144.31242662
11407508.823788626
11395791.43758539
11381677.535398293
11411126.123911966
11406223.303930711
11396707.815242171
11406690.780226042
11401199.699711898
11380388.30202477
11403778.559950676
11408216.006896177
11407210.325985452
11403422.780615117
11400798.621969724
11403566.65243352
11392751.885968853
11398495.90153942
11395960.62864454
11413369.355709897
11384058.529364593
11382618.84506394
11386194.42846545
11379412.665010488
11378653.528639898
11396172.874761336
11390321.831775764
11407302.318387968
11390922.311532613
11405243.683542363
11403738.474784262
11397317.074386204
11384756.324967438
11408015.13692879
11391441.228650322
11402442.742873747
11393117.227057736
11393176.373926155
11374682.426991029
11386708.047653567
11394040.616875004
11385979.18955589
11386041.227424879
11386377.689921865
11389887.802595364
11378178.659064637
11394660.41362126
11381302.906886732
11391852.35328573
11374236.03025322
11385961.035316426
11379543.254903853
11389738.456412155
11387228.172934951
11396001.430066856
11398874.403136719
11356917.771816127
11395512.702060709
11380040.824467476
11393281.930153845
11401364.45829233
11358344.05983946
11371947.329282153
11389392.023110738
11382585.799282582
11388085.906999549
11370335.387946313
11374289.485189766
11390473.36280353
11380022.562361192
11392168.778046416
11390861.19783348
11367909.17453458
11378834.375143489
11380821.856241535
11374581.825567598
11381413.296095444
11381731.69097913
11367474.102631688
11376564.416271059
11387356.854217725
11373674.827459782
11378904.715803225
11375304.16011712
11370697.304071466
11378266.903710863
11378282.862940967
11364497.65534071
11352119.443912497
11384936.528189497
11380323.918733908
11369360.69971887
11376334.821681498
11358919.997859953
11366749.164384617
11376280.88815923
11375513.498967526
11370579.692062046
11356221.27603864
11375423.838351868
11361475.793720283
11359989.062843455
11374762.589452196
11369416.936365755
11358956.585414179
11374038.057549153
11378702.66954871
11366393.785069857
11368684.124442736
11370539.226877382
11355222.98700998
11367896.397640798
11367070.403947968
11355557.015364576
11384229.406724239
11356122.069353426
11373548.695679177
11353278.9253995
11361506.909025602
11362755.638149774
11360344.807870599
11355528.99052743
11367165.293390028
11357609.584283391
11361390.43892599
11365454.860883027
11362899.983025653
11355985.24211955
11363239.501209639
11362934.298256243
11357174.256427858
11351650.51684351
11362314.105307344
11354395.746515373
11375381.84958276
11362721.504158698
11354488.564750055
11352028.97272821
11361825.222704003
11362153.216113014
11356952.978243263
11352906.040070144
11365041.593377996
11352555.883071084
11353566.232115014
11333153.390234377
11367997.5748048
11354954.458811592
11344882.911945881
11354418.070650533
11358198.34638652
11364528.241315875
11348572.000102993
11337385.890501954
11371260.225177847
11355629.348381879
11369602.847376982
11352032.595041098
11363611.587059712
11331501.384851994
11346817.825651577
11339328.595750973
11352171.02335638
11346476.895612229
11347684.606861515
11348585.758547308
11336092.703130025
11331671.945739571
11358758.375629393
11350790.289868983
11355187.4148264
11335353.204241615
11356728.269315409
11350484.019229157
11341682.18422245
11322006.384964574
11348178.647336546
11347688.138869934
11341449.342985518
11348156.217592634
11351854.450108737
11344976.878543459
11330478.868543163
11357821.30124387
11338708.251685211
11329428.833184386
11338285.620349629
11331591.880686328
11340791.38541841
11340458.832582189
11345979.635029847
11338269.396218337
11340114.32072548
11344549.488985077
11343907.724215643
11341731.068521855
11347129.6964369
11342640.64543315
11343830.411917115
11359273.851020208
11342441.346234685
11336243.92425473
11329487.860707203
11324056.662914632
11345063.868544087
11350020.14962175
11321447.292018477
11350363.547668247
11328691.03751523
11343658.060832523
11336902.397722267
11332481.216604732
11328429.294134134
11328474.613513324
11339073.569276936
11340350.637305057
11340857.772575082
11324190.740184993
11344117.557825407
11331779.118749829
11319989.01736527
11346591.195528299
11337996.210603496
11332768.65446628
11330160.894689877
11341003.968135387
11325087.380206846
11346157.180427844
11333023.44145037
11329735.90655808
11337111.069823215
11334737.889250614
11326471.3423819
11321920.79808697
11316240.023190264
11325550.08951683
11330712.532020435
11335993.5337042
11315203.845894668
11323479.228484513
11324077.549369961
11326928.216920046
11334037.359720128
11328492.86785295
11304433.280973295
11321056.703433745
11342944.839801587
11312726.774066847
11321717.952010164
11313521.43979954
11342949.001854092
11326562.309038347
11334719.709230646
11327723.163553266
11322541.079218619
11322716.787475262
11306807.713278448
11332402.586384565
11334085.9381733
11307502.775795091
11311089.133274676
11321761.40967011
11306072.077027952
11327492.036482856
11319418.055650061
11305655.663868459
11301540.909038544
11304579.955167629
11312019.448241461
11319167.023987055
11324018.749466358
11315333.243523998
11323181.582444685
11325347.335827783
11306776.734254407
11312898.894299107
11327370.589939196
11302919.341993406
11317050.41538773
11302158.114163322
11308075.947183771
11310530.774425274
11313227.848795138
11310111.746287404
11315056.717065038
11296415.959837351
11305503.240726689
11313817.082958193
11313124.690063944
11319118.44778942
11313928.503466792
11315300.643049443
11321562.584677778
11314177.365575965
11297340.994046275
11312348.692197453
11296544.433507495
11300762.679800147
11310899.354769502
11289561.592373075
11301109.956650378
11304956.175699597
11321997.28740232
11315972.696453989
11293583.378065929
11306078.794747213
11296604.023165967
11308161.41798459
11300142.012236819
11302288.715472154
11320075.133408783
11291780.896668846
11313167.033568282
11308791.667765245
11303540.374592831
11304428.013963912
11290696.954689402
11302250.81366165
11305484.16444093
11306882.738657748
11297991.891737163
11300304.794716064
11301814.780591618
11303575.946717028
11305032.46268674
11292440.403392026
11304031.527768768
11304888.956936173
11302053.243002985
11281514.040498026
11292008.800302615
11298449.568559002
11288147.79235332
11292251.349304145
11304733.06099172
11301555.016519075
11284265.411882736
11289404.423894484
11301593.14846671
11306701.91699822
11295384.425926473
11292728.799117368
11301461.986343492
11286458.50412914
11290407.663024463
11295697.247289352
11292188.29889838
11287775.459118765
11295383.073077433
11281359.285113715
11292879.75433477
11295263.951429376
11294879.474193236
11295256.44054478
11297406.610231668
11297986.284410378
11283159.355541844
11301770.695932917
11293813.390955037
11299647.37301539
11289791.490819916
11301219.72760417
11286991.729786875
11297945.085264243
11287452.692563677
11296478.926500663
11280161.894297663
11291580.23929387
11298261.835282926
11285623.42813107
11279555.324755257
11304693.113944411
11287333.662119903
11282030.921222096
11300244.72734102
11279253.504426245
11294616.780809531
11298044.915042002
11293591.53431889
11286981.043264752
11290569.34419094
11294181.914415674
11282965.947055753
11278211.533097487
11288247.440119453
11280366.54153699
11284529.053603154
11286701.204506407
11279353.274209425
11271767.641575417
11293730.882132852
11276246.145885227
11288460.821845483
11282781.7757876
11299033.077266261
11276794.203961635
11276587.138609946
11274856.703390954
11272482.904765772
11286315.89548488
11269656.740841147
11274101.198218163
11291153.355333973
11288706.46413882
11269621.85861495
11290449.338798612
11268000.035746261
11291601.854663488
11269776.178352108
11261180.447740842
11277191.83323704
11270925.870426219
11276089.507296199
11279134.562484518
11272781.46987519
11273788.86637881
11271612.740660772
11291671.675018832
11279290.086870505
11265064.285010325
11276908.583658112
11263589.783688944
11272455.343044706
11283478.390540417
11274300.006963046
11275752.052290386
11266270.163429178
11281182.062723346
11261639.504586348
11253038.684828078
11281860.295920724
11275294.652773546
11277986.845631378
11270333.071240807
11286258.758851951
11266670.021364039
11265702.892768772
11274773.683618063
11272804.814578801
11274928.734834054
11274221.911296753
11264448.686014157
11278575.48114408
11273390.317589194
11273245.978773018
11269100.137545059
11269954.483803384
11256926.640086787
11262075.155737715
11279060.887041453
11270761.280482909
11259861.816340333
11271044.97707914
11264180.510813832
11273173.778056296
11265716.763776237
11260307.357602485
11281858.10609645
11266055.017305572
11255696.042925814
11273019.376134213
11268989.603124144
11263662.731976513
11265336.057062082
11257233.0598417
11254715.115245206
11254299.498747459
11276428.32337767
11277854.65607877
11269530.488380888
11257704.839036537
11261928.448842889
11265024.243919779
11263758.953084541
11269132.86976766
11274770.276347868
11266277.601891804
11269349.535398215
11267517.396392956
11265234.460138753
11253408.493495006
11267088.4082536
11252918.341932604
11264181.571753109
11257090.998690784
11263689.229789125
11250931.28848832
11258551.486026224
11257036.713996071
11243619.840827018
11262338.26416191
11263753.687381245
11266288.011351477
11257437.40444372
11257566.090441663
11247756.41800974
11261168.191464176
11259093.281725964
11267905.08301116
11254617.161992216
11269081.42833581
11255669.385645133
11248591.100843024
11251935.561779479
11251952.401244642
11265609.383368466
11257846.608663723
11241107.03610017
11262571.124538008
11242856.600055873
11240019.487158952
11252316.597563496
11262210.359992798
11258256.05199643
11270881.481666885
11231977.056329885
11259261.42065999
11244406.357264813
11248326.49845264
11258768.371962719
11253861.161365686
11251720.293624932
11251666.038008427
11250254.897515925
11252234.841468824
11248336.909012131
11240169.567151526
11250099.645714473
11247517.539709648
11247833.318892363
11243985.169674654
11256660.995765356
11245372.768307121
11253651.750095762
11232442.599537099
11243068.770428028
11248248.009823887
11252360.013298595
11228789.114062486
11250389.594641
11250128.32418488
11235444.94298068
11235518.788689855
11231069.08037075
11234647.896671133
11248415.966953358
11234377.174288008
11234519.668447906
11235789.047362125
11225017.952413809
11247728.73484091
11243820.173103668
11245141.889438229
11232341.89584117
11244979.480552714
11246318.83235524
11236330.830476716
11238075.925703267
11249341.070819266
11248435.203831634
11235096.596312778
11240875.914691279
11236775.860311465
11234225.246308086
11235980.529608728
11239726.346068777
11238561.09371519
11246244.13396536
11233563.57022379
11234266.68532401
11244710.781906212
11240624.28149449
11246038.679598937
11235799.473502144
11238491.251894444
11231299.921441387
11237128.674492495
11227271.877856053
11239692.866025018
11221565.838993108
11248815.140963322
11242410.338166967
11239946.648833625
11229070.414214235
11233983.968889372
11228940.908623269
11225697.504963946
11233184.506032273
11237279.531760052
11233098.94092916
11230950.729671739
11215886.775732469
11248158.197119977
11221772.315796155
11227566.722891472
11232595.630858382
11224446.426102584
11219086.96185813
11236964.576896438
11226442.767801017
11238293.436890509
11217098.216931712
11228583.61721134
11237667.848434368
11237088.001539305
11230719.234668504
11240241.860448085
11233607.05838709
11223192.89020665
11246232.654208384
11237201.802143224
11236790.614942158
11235060.870887093
11216190.96922758
11220792.563538317
11222500.038365114
11224924.649396773
11232337.27322867
11222099.224052234
11237376.491097
11217410.858256096
11215452.106998572
11224523.87582467
11230303.98859521
11215693.242343405
11224330.795302514
11219431.327371866
11224995.208827483
11212797.289786087
11226088.027578799
11224574.890302531
11226017.65479213
11215404.346285686
11211075.858121622
11214283.438534088
11216515.18781039
11230413.109378265
11220630.18007629
11225731.03635867
11222391.42372702
11220565.25542441
11224290.768819284
11218008.595386164
11214833.364826325
11219382.264077924
11228296.871010903
11218630.030985482
11232693.738281546
11208598.654781487
11230182.275408324
11234783.03636291
11226565.825500026
11226199.022130836
11210167.155894758
11219663.90085092
11236200.48475919
11221570.051490413
11215713.879337655
11213344.18791083
11214282.874898145
11202095.298466582
11226745.043595994
11221097.609710418
11214242.00810908
11216884.000965122
11223703.074468387
11207600.19099968
11223501.853036815
11194125.563600412
11216325.71487755
11207715.353033226
11217508.552708425
11227175.85928454
11211159.491217792
11211590.432232643
11216937.22398067
11231010.014786376
11216062.061925624
11212265.763347374
11206002.634224024
11216512.824236201
11222095.668353645
11210761.685639577
11213061.015698155
11215492.466984987
11206992.705627799
11207379.938897362
11203942.786339387
11217687.691232897
11210494.152264586
11215124.161268054
11215371.141595136
11197980.743141167
11206526.884631762
11213443.685293825
11208951.630813831
11209788.397689123
11210638.298447773
11203622.493787235
11206522.848838698
11195950.54023295
11202834.710049374
11204823.941793162
11207755.6128628
11196194.10129338
11207484.749484757
11215071.400281707
11216355.114073673
11214814.057895074
11204566.255493686
11207273.74054334
11210131.583877262
11214128.025115643
11205395.82991778
11197965.479207551
11204086.949578201
11209288.582298798
11213447.413280396
11199155.915319357
11199083.688739773
11193723.9843522
11202740.35452726
11196796.846916474
11194228.472856559
11212834.808965681
11202593.707060888
11194537.308151884
11201191.657669593
11195193.073204823
11205097.951566322
11201219.131489107
11204740.840148842
11211063.36840802
11205734.646124192
11199227.623517642
11200982.118235637
11201037.300608395
11208915.107824484
11195490.629956571
11193950.314582529
11201695.174516447
11196412.870151535
11197079.39484755
11192107.642639423
11186352.451314239
11207005.777750874
11209455.715840312
11185098.184797764
11202731.910739226
11190403.153243091
11195885.547916146
11204092.449646056
11195237.50115378
11198728.559576647
11196683.230880065
11188822.263840318
11207083.300836973
11208764.30357582
11196703.227517081
11192560.690393478
11194158.940600516
11201774.886150515
11192998.194333183
11201246.548205972
11191824.918910567
11205897.387530686
11194910.980118236
11187708.95897681
11188612.99119617
11196102.740248848
11184841.135948252
11202944.74614067
11189048.845441926
11204843.959104786
11189769.75540225
11192653.204693329
11194618.377952844
11198015.62817721
11195471.37605677
11187786.601403542
11202040.65226958
11190444.97943942
11193106.73727408
11182313.490963388
11170376.074901793
11199663.385737453
11194040.222468128
11194650.214170318
11195210.044021213
11175471.832606243
11200249.88975578
11189121.714494102
11209255.395726886
11192219.293898199
11193813.42321067
11181366.255856259
11204128.967576254
11187752.848517789
11175794.500235604
11180804.91172215
11187248.524670843
11180645.302517846
11192949.583527453
11192075.996339902
11191555.070261238
11183080.835060682
11185575.204881916
11177106.475628298
11171005.294918098
11184312.816029783
11178741.161143428
11167733.97114254
11190232.168642722
11192696.26348032
11185068.625555184
11196372.107277565
11184284.47953482
11180105.094526477
11178373.809305098
11193124.478459645
11179461.525189754
11193800.890168585
11167038.841602754
11182182.887800159
11197811.354952767
11171016.452529393
11177009.137481404
11172005.93924476
11176108.72634792
11182631.903514534
11194267.33077398
11178224.410490485
11177103.457949061
11180121.437683951
11181823.945490235
11185236.195515309
11174372.700720457
11189300.094488462
11169535.435081448
11186205.886841062
11181872.057134353
11177859.823802123
11179650.23970747
11189448.057785349
11193569.682144577
11179360.17550657
11189458.365866376
11179563.67735299
11183541.260763623
11182375.094739595
11170517.594896674
11170650.163303953
11173961.714380698
11196977.601529246
11180644.476692945
11183252.938378707
11175439.671873942
11174632.28143865
11170086.910593225
11172930.997655971
11176721.559882326
11173228.170246333
11169627.65592104
11177381.87355584
11167415.098155065
11185257.343664648
11183679.918309348
11178315.788326517
11178453.115656724
11174458.156453278
11165921.414419282
11178682.200854873
11171420.242988044
11180468.84778769
11182886.978390237
11162487.17278869
11164074.890830554
11165571.465218043
11166020.10295427
11179085.144016657
11173099.770787144
11178733.865623469
11160468.116209794
11169370.072186064
11182317.97223927
11180160.933939204
11167624.869812794
11169189.07684474
11158248.512715867
11168997.268374924
11182314.0353868
11160933.511576943
11161740.772284575
11180123.023755146
11175334.752749842
11184929.999913746
11168531.646251265
11174097.654118855
11180134.915002616
11183337.652896611
11169339.846221194
11181359.720385784
11167663.652184656
11165236.64866702
11150835.53882769
11166695.577082364
11178467.66080067
11174591.521965817
11175286.135381674
11171420.727631858
11171959.427077135
11164760.637156453
11161633.58330118
11174495.14300152
11157661.986654721
11175387.443311544
11162032.77317382
11154507.317436771
11155867.847330147
11168229.236378992
11174146.731149921
11167180.71139878
11169121.922871191
11165037.692886416
11163159.128215317
11164567.088752797
11181033.834086884
11163533.603341205
11158876.961277964
11157517.861149354
11167108.045527313
11175317.25342528
11164395.702937216
11152135.034057843
11160772.271752616
11160109.131894618
11158467.313780043
11162758.762588037
11166745.879618563
11150060.54997699
11164591.215898346
11164151.38578926
11160149.810003323
11148587.965461342
11173692.0581529
11170850.955190023
11153470.92205487
11162538.88717555
11162206.542499244
11156326.17531324
11172988.169524282
11162599.5782289
11164446.046099426
11164095.796305902
11159821.420158433
11163375.218166254
11162351.01318995
11154100.571945107
11160755.699746791
11140832.316983126
11157268.557717869
11163620.132240295
11144795.27891331
11164399.076572556
11156378.242689932
11161776.246052213
11156386.953203559
11150287.642956916
11163295.59483983
11166798.300214164
11158987.563095918
11155989.387114342
11148591.03174406
11145225.950111482
11155367.004618015
11156494.219933428
11167320.949061839
11157353.235072127
11149094.788498307
11145659.175077267
11149847.200620916
11158834.923726154
11159798.069692662
11153216.003180945
11164220.255440226
11156410.426412104
11166715.23111793
11153339.826466547
11160434.028720167
11146919.270483822
11145940.14918901
11159921.417503135
11154092.905174641
11159027.35435302
11157034.573839065
11149423.63390868
11159015.443602996
11151304.618507618
11140080.498203568
11159368.436990697
11149626.069375735
11149419.980668368
11154320.695910394
11164493.844290972
11144214.568572462
11156420.247200817
11160055.321159083
11155246.407648383
11144706.226111066
11144438.06452278
11166792.204633696
11147090.777985938
11156985.535533344
11152830.042082068
11152039.56839148
11143691.671948636
11146101.585844025
11151685.452899702
11140704.475347083
