일시,출력_AC
2023-06-23 05:00:00,3.54999995231628
2023-06-23 05:05:00,3.55999994277954
2023-06-23 05:15:00,3.57999992370605
2023-06-23 05:20:00,3.50999999046326
2023-06-23 05:25:00,3.49000000953674
2023-06-23 05:30:00,3.52999997138977
2023-06-23 05:35:00,3.57999992370605
2023-06-23 05:40:00,3.69000005722046
2023-06-23 05:45:00,4.17000007629395
2023-06-23 05:50:00,4.05000019073486
2023-06-23 05:55:00,4.03000020980835
2023-06-23 06:00:00,4.57999992370605
2023-06-23 06:05:00,6.11999988555908
2023-06-23 06:10:00,10.7700004577637
2023-06-23 06:15:00,12.4200000762939
2023-06-23 06:20:00,13.6499996185303
2023-06-23 06:25:00,15.289999961853
2023-06-23 06:30:00,16.2800006866455
2023-06-23 06:35:00,17.8899993896484
2023-06-23 06:40:00,19.1100006103516
2023-06-23 06:45:00,21.1900005340576
2023-06-23 06:50:00,22.4099998474121
2023-06-23 07:00:00,25.2800006866455
2023-06-23 07:05:00,26.5900001525879
2023-06-23 07:10:00,28.1000003814697
2023-06-23 07:15:00,30.5
2023-06-23 07:20:00,31.4500007629395
2023-06-23 07:25:00,31.0200004577637
2023-06-23 07:30:00,39.4199981689453
2023-06-23 07:35:00,41.8899993896484
2023-06-23 07:40:00,43.4500007629395
2023-06-23 07:45:00,45.0900001525879
2023-06-23 07:50:00,45.0900001525879
2023-06-23 07:55:00,47
2023-06-23 08:00:00,48.0900001525879
2023-06-23 08:05:00,26.1599998474121
2023-06-23 08:10:00,36.7700004577637
2023-06-23 08:15:00,25.7099990844727
2023-06-23 08:20:00,26.6700000762939
2023-06-23 08:25:00,35.7099990844727
2023-06-23 08:30:00,27.6399993896484
2023-06-23 08:35:00,54.189998626709
2023-06-23 08:40:00,53.8699989318848
2023-06-23 08:45:00,50.1800003051758
2023-06-23 08:50:00,55.9199981689453
2023-06-23 08:55:00,55.9599990844727
2023-06-23 09:00:00,57.6599998474121
2023-06-23 09:05:00,60.7099990844727
2023-06-23 09:10:00,49.0900001525879
2023-06-23 09:15:00,35.7000007629395
2023-06-23 09:20:00,31.5499992370605
2023-06-23 09:25:00,31.1800003051758
2023-06-23 09:30:00,34.1100006103516
2023-06-23 09:35:00,71.2200012207031
2023-06-23 09:40:00,39.6699981689453
2023-06-23 09:45:00,34.3800010681152
2023-06-23 09:50:00,41.7000007629395
2023-06-23 09:55:00,65.9100036621094
2023-06-23 10:00:00,49.4700012207031
2023-06-23 10:05:00,35.060001373291
2023-06-23 10:10:00,36.2099990844727
2023-06-23 10:15:00,33.3800010681152
2023-06-23 10:20:00,56.2099990844727
2023-06-23 10:25:00,40.2999992370605
2023-06-23 10:30:00,48.4599990844727
2023-06-23 10:35:00,60.8400001525879
2023-06-23 10:40:00,76.4800033569336
2023-06-23 10:45:00,54.2700004577637
2023-06-23 10:50:00,52.25
2023-06-23 10:55:00,48.4900016784668
2023-06-23 11:00:00,42.7599983215332
2023-06-23 11:05:00,64.6100006103516
2023-06-23 11:10:00,79.0400009155273
2023-06-23 11:15:00,41.7599983215332
2023-06-23 11:20:00,78.8899993896484
2023-06-23 11:25:00,74.870002746582
2023-06-23 11:30:00,42.1199989318848
2023-06-23 11:35:00,78.5
2023-06-23 11:40:00,50.0999984741211
2023-06-23 11:45:00,33.4199981689453
2023-06-23 11:50:00,38.75
2023-06-23 11:55:00,34.2099990844727
2023-06-23 12:00:00,50.7400016784668
2023-06-23 12:05:00,41.5900001525879
2023-06-23 12:10:00,50.5800018310547
2023-06-23 12:15:00,54.1500015258789
2023-06-23 12:20:00,49.1300010681152
